Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"VELO","VELO3D INC","Industrials","Equity","6,340,919.97","0.01","6,340,919.97","433,419.00","14.63","United States","NASDAQ","USD","1.00","USD","-"
"FRPH","FRP HOLDINGS INC","Real Estate","Equity","6,325,101.74","0.01","6,325,101.74","287,374.00","22.01","United States","NASDAQ","USD","1.00","USD","-"
"NABL","N ABLE INC","Information Technology","Equity","6,309,468.44","0.01","6,309,468.44","1,850,284.00","3.41","United States","NYSE","USD","1.00","USD","-"
"MGNX","MACROGENICS INC","Health Care","Equity","6,311,148.12","0.01","6,311,148.12","1,543,068.00","4.09","United States","NASDAQ","USD","1.00","USD","-"
"RC","READY CAPITAL CORP","Financials","Equity","6,311,188.39","0.01","6,311,188.39","3,734,431.00","1.69","United States","NYSE","USD","1.00","USD","-"
"ACRE","ARES COMMERCIAL REAL ESTATE REIT C","Financials","Equity","6,301,022.56","0.01","6,301,022.56","1,360,912.00","4.63","United States","NYSE","USD","1.00","USD","-"
"FBLA","FB BANCORP INC","Financials","Equity","6,302,724.75","0.01","6,302,724.75","400,173.00","15.75","United States","NASDAQ","USD","1.00","USD","-"
"BPRN","PRINCETON BANCORP INC","Financials","Equity","6,293,763.84","0.01","6,293,763.84","145,824.00","43.16","United States","NASDAQ","USD","1.00","USD","-"
"SMRT","SMARTRENT INC CLASS A","Information Technology","Equity","6,283,557.55","0.01","6,283,557.55","4,520,545.00","1.39","United States","NYSE","USD","1.00","USD","-"
"HBB","HAMILTON BEACH BRANDS HOLDING COMP","Consumer Discretionary","Equity","6,278,667.25","0.01","6,278,667.25","185,485.00","33.85","United States","NYSE","USD","1.00","USD","-"
"TSSI","TSS INC","Information Technology","Equity","6,272,275.84","0.01","6,272,275.84","664,436.00","9.44","United States","NASDAQ","USD","1.00","USD","-"
"ZUMZ","ZUMIEZ","Consumer Discretionary","Equity","6,255,678.75","0.01","6,255,678.75","346,575.00","18.05","United States","NASDAQ","USD","1.00","USD","-"
"UPB","UPSTREAM BIO","Health Care","Equity","6,237,212.70","0.01","6,237,212.70","910,542.00","6.85","United States","NASDAQ","USD","1.00","USD","-"
"JAKK","JAKKS PACIFIC INC","Consumer Discretionary","Equity","6,207,809.85","0.01","6,207,809.85","245,465.00","25.29","United States","NASDAQ","USD","1.00","USD","-"
"HCKT","HACKETT GROUP","Information Technology","Equity","6,209,108.31","0.01","6,209,108.31","590,781.00","10.51","United States","NASDAQ","USD","1.00","USD","-"
"NUS","NU SKIN ENTERPRISES CLASS A","Consumer Staples","Equity","6,197,852.40","0.01","6,197,852.40","1,318,692.00","4.70","United States","NYSE","USD","1.00","USD","-"
"LODE","COMSTOCK INC","Energy","Equity","6,185,456.20","0.01","6,185,456.20","1,803,340.00","3.43","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"EIKN","EIKON THERAPEUTICS INC","Health Care","Equity","6,175,047.55","0.01","6,175,047.55","530,047.00","11.65","United States","NASDAQ","USD","1.00","USD","-"
"LMRI","LUMEXA IMAGING HOLDINGS","Health Care","Equity","6,136,110.31","0.01","6,136,110.31","511,769.00","11.99","United States","NASDAQ","USD","1.00","USD","-"
"DMAC","DIAMEDICA THERAPEUTICS INC","Health Care","Equity","6,098,861.92","0.01","6,098,861.92","922,672.00","6.61","United States","NASDAQ","USD","1.00","USD","-"
"LOVE","LOVESAC COMPANY","Consumer Discretionary","Equity","6,087,776.52","0.01","6,087,776.52","356,636.00","17.07","United States","NASDAQ","USD","1.00","USD","-"
"MBI","MBIA INC","Financials","Equity","6,072,306.24","0.01","6,072,306.24","1,221,792.00","4.97","United States","NYSE","USD","1.00","USD","-"
"BKTI","BK TECHNOLOGIES CORP","Information Technology","Equity","6,067,193.23","0.01","6,067,193.23","76,907.00","78.89","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"WNEB","WESTERN NEW ENGLAND BANCORP INC","Financials","Equity","6,067,197.48","0.01","6,067,197.48","434,613.00","13.96","United States","NASDAQ","USD","1.00","USD","-"
"POWW","OUTDOOR HOLDING","Consumer Discretionary","Equity","6,054,673.34","0.01","6,054,673.34","2,679,059.00","2.26","United States","NASDAQ","USD","1.00","USD","-"
"ASIC","ATEGRITY SPECIALTY INSURANCE COMPA","Financials","Equity","6,003,163.53","0.01","6,003,163.53","244,329.00","24.57","United States","NYSE","USD","1.00","USD","-"
"CNDT","CONDUENT","Industrials","Equity","5,994,744.47","0.01","5,994,744.47","4,192,129.00","1.43","United States","NASDAQ","USD","1.00","USD","-"
"AREC","AMERICAN RESOURCES CORP CLASS A","Energy","Equity","5,993,645.80","0.01","5,993,645.80","2,236,435.00","2.68","United States","NASDAQ","USD","1.00","USD","-"
"FHTX","FOGHORN THERAPEUTICS","Health Care","Equity","5,982,862.50","0.01","5,982,862.50","886,350.00","6.75","United States","NASDAQ","USD","1.00","USD","-"
"PDYN","PALLADYNE AI CORP","Industrials","Equity","5,974,867.36","0.01","5,974,867.36","951,412.00","6.28","United States","NASDAQ","USD","1.00","USD","-"
"TLSI","TRISALUS LF SC CM A","Health Care","Equity","5,962,847.40","0.01","5,962,847.40","1,104,231.00","5.40","United States","NASDAQ","USD","1.00","USD","-"
"RELL","RICHARDSON ELECTRONICS LTD","Information Technology","Equity","5,939,085.19","0.01","5,939,085.19","312,419.00","19.01","United States","NASDAQ","USD","1.00","USD","-"
"SEVN","SEVEN HILLS REALTY TRUST","Financials","Equity","5,939,520.09","0.01","5,939,520.09","778,443.00","7.63","United States","NASDAQ","USD","1.00","USD","-"
"FULC","FULCRUM THERAPEUTICS","Health Care","Equity","5,940,484.83","0.01","5,940,484.83","1,535,009.00","3.87","United States","NASDAQ","USD","1.00","USD","-"
"CD","CHAINCE DIGITAL HOLDINGS INC","Financials","Equity","5,896,870.65","0.01","5,896,870.65","1,615,581.00","3.65","United States","NASDAQ","USD","1.00","USD","-"
"COSO","COASTALSOUTH BANCSHARES INC","Financials","Equity","5,888,846.20","0.01","5,888,846.20","211,829.00","27.80","United States","NYSE","USD","1.00","USD","-"
"MRBK","MERIDIAN CORP","Financials","Equity","5,853,287.44","0.01","5,853,287.44","292,372.00","20.02","United States","NASDAQ","USD","1.00","USD","-"
"IPSC","CENTURY THERAPEUTICS","Health Care","Equity","5,853,926.12","0.01","5,853,926.12","2,986,697.00","1.96","United States","NASDAQ","USD","1.00","USD","-"
"PEBK","PEOPLES BANCORP OF NORTH CAROLINA","Financials","Equity","5,830,734.00","0.01","5,830,734.00","128,856.00","45.25","United States","NASDAQ","USD","1.00","USD","-"
"VABK","VIRGINIA NATIONAL BANKSHARES CORP","Financials","Equity","5,828,260.76","0.01","5,828,260.76","123,716.00","47.11","United States","NASDAQ","USD","1.00","USD","-"
"INBK","FIRST INTERNET BANCORP","Financials","Equity","5,829,168.28","0.01","5,829,168.28","198,406.00","29.38","United States","NASDAQ","USD","1.00","USD","-"
"IMMR","IMMERSION CORP","Information Technology","Equity","5,803,152.63","0.01","5,803,152.63","770,671.00","7.53","United States","NASDAQ","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","5,782,040.28","0.01","5,782,040.28","704,268.00","8.21","United States","NASDAQ","USD","1.00","USD","-"
"DSP","VIANT TECHNOLOGY INC CLASS A","Information Technology","Equity","5,779,600.44","0.01","5,779,600.44","447,684.00","12.91","United States","NASDAQ","USD","1.00","USD","-"
"PMTS","CPI CARD GROUP INC","Information Technology","Equity","5,762,552.70","0.01","5,762,552.70","207,510.00","27.77","United States","NASDAQ","USD","1.00","USD","-"
"III","INFORMATION SERVICES GROUP INC","Information Technology","Equity","5,762,958.01","0.01","5,762,958.01","1,168,957.00","4.93","United States","NASDAQ","USD","1.00","USD","-"
"VEL","VELOCITY FINANCIAL INC","Financials","Equity","5,740,265.19","0.01","5,740,265.19","318,373.00","18.03","United States","NYSE","USD","1.00","USD","-"
"AKBA","AKEBIA THERAPEUTICS INC","Health Care","Equity","5,720,029.51","0.01","5,720,029.51","6,715,226.00","0.85","United States","NASDAQ","USD","1.00","USD","-"
"INR","INFINITY NATURAL RESOURCES INC CLA","Energy","Equity","5,711,013.00","0.01","5,711,013.00","405,900.00","14.07","United States","NYSE","USD","1.00","USD","-"
"BKKT","BAKKT INC CLASS A","Financials","Equity","5,713,667.19","0.01","5,713,667.19","824,483.00","6.93","United States","NYSE","USD","1.00","USD","-"
"LTRX","LANTRONIX INC","Information Technology","Equity","5,694,364.88","0.01","5,694,364.88","906,746.00","6.28","United States","NASDAQ","USD","1.00","USD","-"
"RICK","RCI HOSPITALITY HOLDINGS INC","Consumer Discretionary","Equity","5,688,659.34","0.01","5,688,659.34","183,861.00","30.94","United States","NASDAQ","USD","1.00","USD","-"
"NATR","NATURES SUNSHINE PRODUCTS INC","Consumer Staples","Equity","5,673,153.90","0.01","5,673,153.90","387,246.00","14.65","United States","NASDAQ","USD","1.00","USD","-"
"MFIN","MEDALLION FINANCIAL CORP","Financials","Equity","5,642,838.52","0.01","5,642,838.52","498,044.00","11.33","United States","NASDAQ","USD","1.00","USD","-"
"CZWI","CITIZENS COMMUNITY BANCORP INC","Financials","Equity","5,619,195.44","0.01","5,619,195.44","265,432.00","21.17","United States","NASDAQ","USD","1.00","USD","-"
"REFI","CHICAGO ATLANTIC REAL ESTATE FINAN","Financials","Equity","5,620,861.47","0.01","5,620,861.47","542,031.00","10.37","United States","NASDAQ","USD","1.00","USD","-"
"PRTH","PRIORITY TECHNOLOGY HOLDINGS INC","Financials","Equity","5,607,531.60","0.01","5,607,531.60","999,560.00","5.61","United States","NASDAQ","USD","1.00","USD","-"
"GSIT","GSI TECHNOLOGY INC","Information Technology","Equity","5,600,442.72","0.01","5,600,442.72","886,146.00","6.32","United States","NASDAQ","USD","1.00","USD","-"
"VUZI","VUZIX CORP","Information Technology","Equity","5,576,989.88","0.01","5,576,989.88","1,810,711.00","3.08","United States","NASDAQ","USD","1.00","USD","-"
"ALEC","ALECTOR","Health Care","Equity","5,567,390.01","0.01","5,567,390.01","2,519,181.00","2.21","United States","NASDAQ","USD","1.00","USD","-"
"HMH","HMH HOLDING INC CLASS A","Energy","Equity","5,550,888.00","0.01","5,550,888.00","264,328.00","21.00","United States","NASDAQ","USD","1.00","USD","-"
"SI","SHOULDER INNOVATIONS","Health Care","Equity","5,528,115.12","0.01","5,528,115.12","261,624.00","21.13","United States","NYSE","USD","1.00","USD","-"
"TRDA","ENTRADA THERAPEUTICS","Health Care","Equity","5,519,900.17","0.01","5,519,900.17","759,271.00","7.27","United States","NASDAQ","USD","1.00","USD","-"
"LEGH","LEGACY HOUSING CORP","Consumer Discretionary","Equity","5,520,884.64","0.01","5,520,884.64","195,568.00","28.23","United States","NASDAQ","USD","1.00","USD","-"
"TG","TREDEGAR CORP","Materials","Equity","5,517,272.00","0.01","5,517,272.00","689,659.00","8.00","United States","NYSE","USD","1.00","USD","-"
"LMNR","LIMONEIRA","Consumer Staples","Equity","5,506,957.39","0.01","5,506,957.39","392,513.00","14.03","United States","NASDAQ","USD","1.00","USD","-"
"ALCO","ALICO INC","Consumer Staples","Equity","5,495,411.84","0.01","5,495,411.84","139,336.00","39.44","United States","NASDAQ","USD","1.00","USD","-"
"SPOK","SPOK HOLDINGS INC","Communication","Equity","5,481,983.25","0.01","5,481,983.25","499,725.00","10.97","United States","NASDAQ","USD","1.00","USD","-"
"PCYO","PURE CYCLE CORP","Utilities","Equity","5,473,788.32","0.01","5,473,788.32","478,478.00","11.44","United States","NASDAQ","USD","1.00","USD","-"
"OFRM","ONCE UPON A FARM PBC","Consumer Staples","Equity","5,465,194.74","0.01","5,465,194.74","307,206.00","17.79","United States","NYSE","USD","1.00","USD","-"
"ALMU","AELUMA INC","Information Technology","Equity","5,442,153.71","0.01","5,442,153.71","338,653.00","16.07","United States","NASDAQ","USD","1.00","USD","-"
"SKYH","SKY HARBOUR GROUP CLASS A","Industrials","Equity","5,416,069.25","0.01","5,416,069.25","528,397.00","10.25","United States","NYSE","USD","1.00","USD","-"
"DBI","DESIGNER BRANDS INC CLASS A","Consumer Discretionary","Equity","5,410,364.40","0.01","5,410,364.40","920,130.00","5.88","United States","NYSE","USD","1.00","USD","-"
"HDSN","HUDSON TECHNOLOGIES INC","Industrials","Equity","5,382,168.82","0.01","5,382,168.82","955,132.00","5.63","United States","NASDAQ","USD","1.00","USD","-"
"TARA","PROTARA THERAPEUTICS INC","Health Care","Equity","5,367,865.80","0.01","5,367,865.80","1,348,710.00","3.98","United States","NASDAQ","USD","1.00","USD","-"
"ALXO","ALX ONCOLOGY HOLDINGS INC","Health Care","Equity","5,343,807.04","0.01","5,343,807.04","2,569,138.00","2.08","United States","NASDAQ","USD","1.00","USD","-"
"USAU","US GOLD CORP","Materials","Equity","5,344,162.68","0.01","5,344,162.68","365,788.00","14.61","United States","NASDAQ","USD","1.00","USD","-"
"ASLE","AERSALE CORP","Industrials","Equity","5,322,873.60","0.01","5,322,873.60","924,110.00","5.76","United States","NASDAQ","USD","1.00","USD","-"
"FCAP","FIRST CAPITAL INC","Financials","Equity","5,327,281.96","0.01","5,327,281.96","83,356.00","63.91","United States","NASDAQ","USD","1.00","USD","-"
"SMHI","SEACOR MARINE HOLDINGS INC","Energy","Equity","5,328,294.70","0.01","5,328,294.70","540,395.00","9.86","United States","NYSE","USD","1.00","USD","-"
"ASYS","AMTECH SYSTEMS INC","Information Technology","Equity","5,293,500.48","0.01","5,293,500.48","313,596.00","16.88","United States","NASDAQ","USD","1.00","USD","-"
"OPBK","OP BANCORP","Financials","Equity","5,294,106.35","0.01","5,294,106.35","340,457.00","15.55","United States","NASDAQ","USD","1.00","USD","-"
"SIDU","SIDUS SPACE INC CLASS A","Industrials","Equity","5,283,778.52","0.01","5,283,778.52","2,165,483.00","2.44","United States","NASDAQ","USD","1.00","USD","-"
"INFU","INFUSYSTEM HOLDINGS INC","Health Care","Equity","5,279,972.29","0.01","5,279,972.29","431,723.00","12.23","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CMT","CORE MOLDING TECHNOLOGIES INC","Materials","Equity","5,260,013.55","0.01","5,260,013.55","201,765.00","26.07","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"EU","ENCORE ENERGY","Energy","Equity","5,260,419.60","0.01","5,260,419.60","4,916,280.00","1.07","United States","NASDAQ","USD","1.00","USD","-"
"GOGO","GOGO","Communication","Equity","5,251,585.64","0.01","5,251,585.64","2,004,422.00","2.62","United States","NASDAQ","USD","1.00","USD","-"
"EVGO","EVGO INC CLASS A","Consumer Discretionary","Equity","5,225,341.50","0.01","5,225,341.50","3,483,561.00","1.50","United States","NASDAQ","USD","1.00","USD","-"
"EFSI","EAGLE FINANCIAL SERVICES INC","Financials","Equity","5,227,312.65","0.01","5,227,312.65","119,865.00","43.61","United States","NASDAQ","USD","1.00","USD","-"
"KWY","KINGSWAY CORP","Financials","Equity","5,201,387.84","0.01","5,201,387.84","531,296.00","9.79","United States","NYSE","USD","1.00","USD","-"
"YSS","YORK SPACE SYSTEMS INC","Industrials","Equity","5,165,225.26","0.01","5,165,225.26","495,703.00","10.42","United States","NYSE","USD","1.00","USD","-"
"CV","CAPSOVISION INC","Health Care","Equity","5,135,668.20","0.01","5,135,668.20","835,068.00","6.15","United States","NASDAQ","USD","1.00","USD","-"
"SSP","EW SCRIPPS CLASS A","Communication","Equity","5,139,512.40","0.01","5,139,512.40","1,557,428.00","3.30","United States","NASDAQ","USD","1.00","USD","-"
"SEG","SEAPORT ENTERTAINMENT GROUP INC","Real Estate","Equity","5,128,792.50","0.01","5,128,792.50","192,450.00","26.65","United States","NYSE","USD","1.00","USD","-"
"OPTU","OPTIMUM COMMUNICATIONS INC CLASS A","Communication","Equity","5,131,565.42","0.01","5,131,565.42","6,137,502.00","0.84","United States","NYSE","USD","1.00","USD","-"
"CFBK","CF BANKSHARES INC","Financials","Equity","5,117,345.10","0.01","5,117,345.10","143,343.00","35.70","United States","NASDAQ","USD","1.00","USD","-"
"BNED","BARNES AND NOBLE EDUCATION INC","Consumer Discretionary","Equity","5,120,885.70","0.01","5,120,885.70","428,526.00","11.95","United States","NYSE","USD","1.00","USD","-"
"QUIK","QUICKLOGIC CORP","Information Technology","Equity","5,113,914.16","0.01","5,113,914.16","423,688.00","12.07","United States","NASDAQ","USD","1.00","USD","-"
"ASUR","ASURE SOFTWARE INC","Industrials","Equity","5,104,662.71","0.01","5,104,662.71","610,971.00","8.36","United States","NASDAQ","USD","1.00","USD","-"
"BBCP","CONCRETE PUMPING HOLDINGS INC","Industrials","Equity","5,065,192.44","0.01","5,065,192.44","548,181.00","9.24","United States","NASDAQ","USD","1.00","USD","-"
"APC","ARKO PETROLEUM CORP CLASS A","Consumer Discretionary","Equity","5,067,025.25","0.01","5,067,025.25","273,155.00","18.55","United States","NASDAQ","USD","1.00","USD","-"
"AIRO","AIRO GROUP HOLDINGS INC","Industrials","Equity","5,056,934.34","0.01","5,056,934.34","563,133.00","8.98","United States","NASDAQ","USD","1.00","USD","-"
"TBCH","TURTLE BEACH","Information Technology","Equity","5,033,618.80","0.01","5,033,618.80","405,937.00","12.40","United States","NASDAQ","USD","1.00","USD","-"
"EBMT","EAGLE BANCORP MONTANA INC","Financials","Equity","5,034,102.32","0.01","5,034,102.32","213,944.00","23.53","United States","NASDAQ","USD","1.00","USD","-"
"GBFH","GBANK FINL HLDGS INC","Financials","Equity","5,025,959.10","0.01","5,025,959.10","237,634.00","21.15","United States","NASDAQ","USD","1.00","USD","-"
"PPIH","PERMA PIPE INTERNATIONAL HOLDINGS","Industrials","Equity","5,012,099.81","0.01","5,012,099.81","190,357.00","26.33","United States","NASDAQ","USD","1.00","USD","-"
"MITT","TPG MORTGAGE INVESTMENT TRUST INC","Financials","Equity","5,018,236.30","0.01","5,018,236.30","754,622.00","6.65","United States","NYSE","USD","1.00","USD","Jul 23, 2021"
"SRI","STONERIDGE INC","Consumer Discretionary","Equity","4,978,768.38","0.01","4,978,768.38","710,238.00","7.01","United States","NYSE","USD","1.00","USD","-"
"KROS","KEROS THERAPEUTICS","Health Care","Equity","4,981,087.31","0.01","4,981,087.31","469,471.00","10.61","United States","NASDAQ","USD","1.00","USD","-"
"NXDT","NEXPOINT DIVERSIFIED REAL ESTATE T","Real Estate","Equity","4,984,745.10","0.01","4,984,745.10","977,401.00","5.10","United States","NYSE","USD","1.00","USD","-"
"RCMT","RCM TECHNOLOGIES INC","Industrials","Equity","4,944,308.30","0.01","4,944,308.30","120,446.00","41.05","United States","NASDAQ","USD","1.00","USD","-"
"OSG","OCTAVE SPECIALTY GROUP INC","Financials","Equity","4,931,964.18","0.01","4,931,964.18","1,074,502.00","4.59","United States","NYSE","USD","1.00","USD","-"
"RBBN","RIBBON COMMUNICATIONS","Information Technology","Equity","4,925,810.52","0.01","4,925,810.52","2,414,613.00","2.04","United States","NASDAQ","USD","1.00","USD","-"
"IRD","OPUS GENETICS INC","Health Care","Equity","4,919,943.42","0.01","4,919,943.42","1,333,318.00","3.69","United States","NASDAQ","USD","1.00","USD","-"
